time_ms,sensor,value,status
29790,VIBRATION,0.293297,OK
29801,VIBRATION,-0.0440781,OK
29811,VIBRATION,0.0591215,OK
29820,VIBRATION,0.111324,OK
29830,VIBRATION,0.0317261,OK
29841,VIBRATION,0.187261,OK
29850,VIBRATION,0.800724,OK
29861,VIBRATION,0.737209,OK
29871,VIBRATION,0.70776,OK
29880,VIBRATION,0.205326,OK
29891,VIBRATION,-0.393496,OK
29901,VIBRATION,-0.452303,OK
29910,VIBRATION,-0.635634,OK
29921,VIBRATION,-0.485692,OK
29931,VIBRATION,-0.756936,OK
29940,VIBRATION,-0.680604,OK
29950,VIBRATION,-0.575395,OK
29961,VIBRATION,-0.731875,OK
29970,VIBRATION,-0.687399,OK
29981,VIBRATION,-0.972263,OK
29990,VIBRATION,-1.07972,OK
